"base_asset_id","alias_text","requires_crypto_context","record_id","date_utc","source_common_name","document_identifier","matched_surfaces","candidate_context_anchor_present"
"XETC","Ethereum Classic","False","20250410140000-1482","20250410140000","etfdailynews.com","https://www.etfdailynews.com/2025/04/10/cryptocurrency-stocks-to-watch-today-april-7th/","ALLNAMES","True"
"XETH","Ethereum","False","20250401040000-381","20250401040000","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/ethereum-price-forecast-short-term-holders-spark-400-million-in-realized-losses-staking-flows-surge-202504010020","PAGE_TITLE","True"
"XETH","Ethereum","False","20250401040000-691","20250401040000","newsbtc.com","https://www.newsbtc.com/analysis/eth/ethereum-price-faces-tough-test-1850/","PAGE_TITLE","True"
"XETH","Ethereum","False","20250401041500-913","20250401041500","biztoc.com","https://biztoc.com/x/f5cc0a0b596ad28a","PAGE_TITLE","True"
"XETH","Ethereum","False","20250401050000-18","20250401050000","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/01/6-9m-daily-base-transactions-despite-bearish-ethereum-sentiment/","PAGE_TITLE","True"
"XETH","Ethereum","False","20250401074500-521","20250401074500","coindesk.com","https://www.coindesk.com/markets/2025/04/01/ethereum-reclaims-no-1-spot-as-leading-dex-chain-for-first-since-september-overtakes-solana","PAGE_TITLE","True"
"XETH","Ethereum","False","20250401090000-733","20250401090000","newsbtc.com","https://www.newsbtc.com/ethereum-news/analyst-spots-key-ethereum-resistance-levels-while-rsi-hints-at-bullish-divergence/","PAGE_TITLE","True"
"XETH","Ethereum","False","20250401090000-1157","20250401090000","newsbtc.com","https://www.newsbtc.com/news/ethereum/ethereum-trend-reversal-at-stake-2300-emerges-as-the-most-crucial-resistance/","PAGE_TITLE","True"
"XETH","Ethereum","False","20250401094500-1064","20250401094500","fool.com","https://www.fool.com/investing/2025/04/01/better-buy-with-5000-right-now-ethereum-or-xrp/?source=iedfolrf0000001","PAGE_TITLE","True"
"XETH","Ethereum","False","20250401114500-668","20250401114500","yahoo.com","https://finance.yahoo.com/news/3-reasons-ethereum-could-double-111500016.html","PAGE_TITLE","True"
"XETH","Ethereum","False","20250401121500-846","20250401121500","fool.com","https://www.fool.com/investing/2025/04/01/3-reasons-ethereum-could-double-by-2026-and-1-reas/?source=iedfolrf0000001","PAGE_TITLE","True"
"XETH","Ethereum","False","20250401130000-573","20250401130000","biztoc.com","https://biztoc.com/x/232c3276f10e8144","PAGE_TITLE","True"
"XETH","Ethereum","False","20250401133000-642","20250401133000","fool.com","https://www.fool.com/investing/2025/04/01/should-you-buy-ethereum-while-its-down-45/?source=iedfolrf0000001","PAGE_TITLE","True"
"XLTC","Litecoin","False","20250402174500-649","20250402174500","benzinga.com","https://www.benzinga.com/markets/cryptocurrency/25/04/44611174/fidelity-launches-fee-free-crypto-ira-offering-direct-access-to-bitcoin-ethereum-and-litecoin-for-us-investors","PAGE_TITLE","True"
"XLTC","Litecoin","False","20250402184500-811","20250402184500","biztoc.com","https://biztoc.com/x/bda5d70860c1b8d4","PAGE_TITLE","True"
"XLTC","Litecoin","False","20250402184500-955","20250402184500","biztoc.com","https://biztoc.com/x/f8c30c527c62bf41","PAGE_TITLE","True"
"XLTC","Litecoin","False","20250403153000-286","20250403153000","tickerreport.com","https://www.tickerreport.com/banking-finance/12901251/litecoin-ltc-market-cap-reaches-6-16-billion.html","PAGE_TITLE","True"
"XLTC","Litecoin","False","20250403170000-1765","20250403170000","themarketsdaily.com","https://www.themarketsdaily.com/2025/04/03/litecoin-cash-lcc-market-cap-reaches-4-02-million.html","PAGE_TITLE","True"
"XLTC","Litecoin","False","20250404104500-1135","20250404104500","insidebitcoins.com","https://insidebitcoins.com/sponsored/6-best-altcoins-to-invest-in-today-litecoin-fellaz-onyxcoin-reserve-rights","PAGE_TITLE","True"
"XLTC","Litecoin","False","20250407160000-1357","20250407160000","tickerreport.com","https://www.tickerreport.com/banking-finance/12906167/litecoin-ltc-market-capitalization-tops-5-34-billion.html","PAGE_TITLE","True"
"XLTC","Litecoin","False","20250407164500-449","20250407164500","themarketsdaily.com","https://www.themarketsdaily.com/2025/04/07/litecoin-cash-lcc-one-day-trading-volume-reaches-3-58.html","PAGE_TITLE","True"
"XLTC","Litecoin","False","20250410141500-671","20250410141500","biztoc.com","https://biztoc.com/x/9da67d5f2f59ff56","PAGE_TITLE","True"
"XLTC","Litecoin","False","20250411150000-1984","20250411150000","theenterpriseleader.com","https://theenterpriseleader.com/2025/04/11/litecoin-ltc-price-hits-76-08-on-major-exchanges.html","PAGE_TITLE","True"
"XLTC","Litecoin","False","20250411160000-378","20250411160000","theenterpriseleader.com","https://theenterpriseleader.com/2025/04/11/litecoin-cash-tops-24-hour-volume-of-0-40-lcc.html","PAGE_TITLE","True"
"XLTC","Litecoin","False","20250413223000-217","20250413223000","insidebitcoins.com","https://insidebitcoins.com/sponsored/top-crypto-gainers-today-apr-13-litecoin-stellar-eos-ethena","PAGE_TITLE","True"
"XXBT","Bitcoin","False","20250401000000-1229","20250401000000","banklesstimes.com","https://www.banklesstimes.com/articles/2025/03/31/strategy-now-owns-528k-bitcoin-spends-1-92b-on-latest-buy/","PAGE_TITLE","True"
"XXBT","Bitcoin","False","20250401003000-1335","20250401003000","benzinga.com","https://www.benzinga.com/25/03/44569292/congressman-buys-up-to-600k-in-bitcoin-etf-after-selling-1-million-in-goldman-sachs-stock-committee-assignment-could-be-red-flag","PAGE_TITLE","True"
"XXBT","Bitcoin","False","20250401021500-857","20250401021500","yahoo.com","https://www.yahoo.com/news/bitcoin-investor-buys-entire-spacex-014824209.html","PAGE_TITLE","True"
"XXBT","Bitcoin","False","20250401021500-1245","20250401021500","yumasun.com","https://www.yumasun.com/news/national_news/bitcoin-investor-buys-an-entire-spacex-flight-for-the-ultimate-polar-adventure/article_c9563147-1a71-5576-be7d-b0ca1b94809d.html","PAGE_TITLE","True"
"XXBT","Bitcoin","False","20250401021500-1482","20250401021500","yahoo.com","https://www.yahoo.com/news/bitcoin-investor-buys-entire-spacex-014824917.html","PAGE_TITLE","True"
"XXBT","Bitcoin","False","20250401023000-32","20250401023000","winnipegfreepress.com","https://www.winnipegfreepress.com/arts-and-life/life/sci-tech/2025/03/31/bitcoin-investor-buys-an-entire-spacex-flight-for-the-ultimate-polar-adventure","PAGE_TITLE","True"
"XXBT","Bitcoin","False","20250401023000-84","20250401023000","local10.com","https://www.local10.com/tech/2025/04/01/bitcoin-investor-buys-an-entire-spacex-flight-for-the-ultimate-polar-adventure/","PAGE_TITLE","True"
"XXBT","Bitcoin","False","20250401023000-114","20250401023000","coastreporter.net","https://www.coastreporter.net/the-mix/bitcoin-investor-buys-an-entire-spacex-flight-for-the-ultimate-polar-adventure-10457169","PAGE_TITLE","True"
"XXBT","Bitcoin","False","20250401023000-750","20250401023000","bozemandailychronicle.com","https://www.bozemandailychronicle.com/ap_news/business/bitcoin-investor-buys-an-entire-spacex-flight-for-the-ultimate-polar-adventure/article_9cbcb85b-8953-50c6-8eaa-f4a5a2c9fcf3.html","PAGE_TITLE","True"
"XXBT","Bitcoin","False","20250401024500-115","20250401024500","yoursourceone.com","https://www.yoursourceone.com/news/national_news/bitcoin-investor-buys-an-entire-spacex-flight-for-the-ultimate-polar-adventure/article_1e66be50-e246-5c43-9cfd-449464fc9d18.html","PAGE_TITLE","True"
"XXBT","Bitcoin","False","20250401024500-392","20250401024500","prpeak.com","https://www.prpeak.com/the-mix/bitcoin-investor-buys-an-entire-spacex-flight-for-the-ultimate-polar-adventure-10457169","PAGE_TITLE","True"
"XXBT","Bitcoin","False","20250401024500-951","20250401024500","mynorthwest.com","https://mynorthwest.com/national/bitcoin-investor-buys-an-entire-spacex-flight-for-the-ultimate-polar-adventure/4070295","PAGE_TITLE","True"
"XXBT","BTC","True","20250401040000-35","20250401040000","newsbtc.com","https://www.newsbtc.com/bitcoin-news/bitcoin-whales-accumulate-as-short-term-holders-capitulate-what-this-mean-for-btc/","PAGE_TITLE","True"
"XXBT","BTC","True","20250401041500-913","20250401041500","biztoc.com","https://biztoc.com/x/f5cc0a0b596ad28a","PAGE_TITLE","True"
"XXBT","BTC","True","20250401043000-278","20250401043000","naroomanewsonline.com.au","https://www.naroomanewsonline.com.au/story/8931294/from-sydney-to-perth-how-everyday-aussies-are-learning-to-buy-btc/?cs=5596","PAGE_TITLE","False"
"XXBT","BTC","True","20250401044500-255","20250401044500","insidebitcoins.com","https://insidebitcoins.com/sponsored/bitcoin-price-prediction-as-blackrock-ceo-larry-fink-says-rising-us-debt-will-push-investors-to-bitcoin-traders-turn-to-this-ico-offering-free-btc","PAGE_TITLE","True"
"XXBT","BTC","True","20250401054500-891","20250401054500","greatlakesadvocate.com.au","https://www.greatlakesadvocate.com.au/story/8931208/bitcoin-goes-mainstream-in-australia-how-easy-its-become-to-buy-btc-in-aud/?cs=5571","PAGE_TITLE","True"
"XXBT","BTC","True","20250401060000-7","20250401060000","sentinelassam.com","https://www.sentinelassam.com/topheadlines/assam-were-going-to-translate-bodofas-dream-says-btc-cem-pramod-boro","PAGE_TITLE","False"
"XXBT","BTC","True","20250401060000-62","20250401060000","inverelltimes.com.au","https://www.inverelltimes.com.au/story/8931479/crypto-confidence-surges-millennials-lead-the-charge-to-buy-btc-in-australia/?cs=5630","PAGE_TITLE","True"
"XXBT","BTC","True","20250401063000-403","20250401063000","benzinga.com","https://www.benzinga.com/trading-ideas/movers/25/04/44577936/bitcoin-dogecoin-shaken-by-trumps-tariff-announcements-in-q1-but-this-lesser-known-crypto-exploded-490-heres-why","PAGE_TITLE","True"
"XXBT","BTC","True","20250401071500-493","20250401071500","benzinga.com","https://www.benzinga.com/trading-ideas/movers/25/04/44577936/bitcoin-dogecoin-shaken-by-trumps-tariff-announcements-in-q1-but-this-lesser-known-crypto-ex","PAGE_TITLE","True"
"XXBT","BTC","True","20250401074500-195","20250401074500","finanznachrichten.de","https://www.finanznachrichten.de/nachrichten-2025-04/64989165-bybit-x-block-scholes-btc-fell-after-touching-dollar-88k-but-bearish-derivatives-trend-holds-008.htm","PAGE_TITLE","False"
"XXBT","BTC","True","20250401081500-274","20250401081500","prnewswire.com","https://www.prnewswire.com/news-releases/bybit-x-block-scholes-btc-fell-after-touching-88k-but-bearish-derivatives-trend-holds-302416715.html","PAGE_TITLE","False"
"XXBT","BTC","True","20250401081500-533","20250401081500","sina.com.hk","https://portal.sina.com.hk/finance/finance-prnewswire/prnasia/2025/04/01/1152794/bybit-x-block-scholes-btc-fell-after-touching-88k-but-bearish-derivatives-trend-holds/","PAGE_TITLE","False"
"XXDG","DOGE","True","20250401000000-218","20250401000000","foxsanantonio.com","https://foxsanantonio.com/news/nation-world/pentagon-largely-spared-from-major-doge-cuts-so-far-pete-hegseth-elon-musk-defense-department","PAGE_TITLE","False"
"XXDG","DOGE","True","20250401000000-762","20250401000000","kimatv.com","https://kimatv.com/news/nation-world/pentagon-largely-spared-from-major-doge-cuts-so-far-pete-hegseth-elon-musk-defense-department","PAGE_TITLE","False"
"XXDG","DOGE","True","20250401000000-1134","20250401000000","newsweek.com","https://www.newsweek.com/donald-trump-gives-doge-update-elon-musk-says-hell-step-down-may-2053368","PAGE_TITLE","False"
"XXDG","DOGE","True","20250401000000-1295","20250401000000","fox4beaumont.com","https://fox4beaumont.com/news/nation-world/pentagon-largely-spared-from-major-doge-cuts-so-far-pete-hegseth-elon-musk-defense-department","PAGE_TITLE","False"
"XXDG","DOGE","True","20250401000000-1517","20250401000000","nbc24.com","https://nbc24.com/news/nation-world/pentagon-largely-spared-from-major-doge-cuts-so-far-pete-hegseth-elon-musk-defense-department","PAGE_TITLE","False"
"XXDG","DOGE","True","20250401001500-527","20250401001500","wtov9.com","https://wtov9.com/news/nation-world/pentagon-largely-spared-from-major-doge-cuts-so-far-pete-hegseth-elon-musk-defense-department","PAGE_TITLE","False"
"XXDG","DOGE","True","20250401001500-634","20250401001500","wbfo.org","https://www.wbfo.org/local/2025-03-31/first-doge-office-cut-may-be-the-deepest-and-it-is-not-that-deep-as-first-thought","PAGE_TITLE","False"
"XXDG","DOGE","True","20250401001500-1091","20250401001500","ktul.com","https://ktul.com/news/nation-world/pentagon-largely-spared-from-major-doge-cuts-so-far-pete-hegseth-elon-musk-defense-department","PAGE_TITLE","False"
"XXDG","DOGE","True","20250401001500-1376","20250401001500","okcfox.com","https://okcfox.com/news/nation-world/pentagon-largely-spared-from-major-doge-cuts-so-far-pete-hegseth-elon-musk-defense-department","PAGE_TITLE","False"
"XXDG","DOGE","True","20250401001500-1402","20250401001500","foxillinois.com","https://foxillinois.com/news/nation-world/pentagon-largely-spared-from-major-doge-cuts-so-far-pete-hegseth-elon-musk-defense-department","PAGE_TITLE","False"
"XXDG","DOGE","True","20250401003000-468","20250401003000","reason.com","https://reason.com/podcast/2025/03/31/time-for-a-doge-dance-party/","PAGE_TITLE","False"
"XXDG","DOGE","True","20250401003000-604","20250401003000","wunc.org","https://www.wunc.org/2025-03-31/doge-staffer-who-shared-treasury-data-now-has-more-access-to-government-systems","PAGE_TITLE","False"
"XXDG","Dogecoin","False","20250401040000-287","20250401040000","newsbtc.com","https://www.newsbtc.com/news/dogecoin/dogecoin-30-40-chance-of-crash/","PAGE_TITLE","True"
"XXDG","Dogecoin","False","20250401041500-244","20250401041500","benzinga.com","https://www.benzinga.com/25/03/44577286/pepe-outgains-dogecoin-shiba-inu-with-4-rally-but-contradicting-signals-emerge-regarding-next-moves","PAGE_TITLE","True"
"XXDG","Dogecoin","False","20250401041500-913","20250401041500","biztoc.com","https://biztoc.com/x/f5cc0a0b596ad28a","PAGE_TITLE","True"
"XXDG","Dogecoin","False","20250401044500-708","20250401044500","biztoc.com","https://biztoc.com/x/24b03e2beaaccea8","PAGE_TITLE","True"
"XXDG","Dogecoin","False","20250401053000-984","20250401053000","finanznachrichten.de","https://www.finanznachrichten.de/nachrichten-2025-04/64987467-za-fundings-ltd-za-miner-launches-free-cloud-mining-platform-empowering-bitcoin-and-dogecoin-enthusiasts-in-2025-399.htm","PAGE_TITLE","True"
"XXDG","Dogecoin","False","20250401063000-403","20250401063000","benzinga.com","https://www.benzinga.com/trading-ideas/movers/25/04/44577936/bitcoin-dogecoin-shaken-by-trumps-tariff-announcements-in-q1-but-this-lesser-known-crypto-exploded-490-heres-why","PAGE_TITLE","True"
"XXDG","Dogecoin","False","20250401063000-967","20250401063000","biztoc.com","https://biztoc.com/x/e0a2f980006c33d0","PAGE_TITLE","True"
"XXDG","Dogecoin","False","20250401071500-493","20250401071500","benzinga.com","https://www.benzinga.com/trading-ideas/movers/25/04/44577936/bitcoin-dogecoin-shaken-by-trumps-tariff-announcements-in-q1-but-this-lesser-known-crypto-ex","PAGE_TITLE","True"
"XXDG","Dogecoin","False","20250401133000-1104","20250401133000","newsbtc.com","https://www.newsbtc.com/news/dogecoin/analyst-dogecoin-chart-beauty/","PAGE_TITLE","True"
"XXDG","Dogecoin","False","20250401133000-1656","20250401133000","punchng.com","https://punchng.com/dogecoin-solana-xrp-price-prediction-trio-set-for-a-violent-comeback-while-rexas-finance-rxs-remains-unshaken-by-volatility/","PAGE_TITLE","True"
"XXDG","Dogecoin","False","20250401134500-679","20250401134500","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/dogecoin-price-prediction-doge-bulls-defend-lifeline-support-as-risk-off-sentiment-continues-202504011318","PAGE_TITLE","True"
"XXDG","Dogecoin","False","20250401151500-590","20250401151500","benzinga.com","https://www.benzinga.com/markets/cryptocurrency/25/04/44587247/dogecoin-killer-shiba-inu-surges-5-what-is-going-on","PAGE_TITLE","True"
"XXLM","Stellar","True","20250401021500-551","20250401021500","mlb.com","https://www.mlb.com/bluejays/news/yariel-rodriguez-blue-jays-2025","PAGE_TITLE","False"
"XXLM","Stellar","True","20250401030000-147","20250401030000","yahoo.com","https://www.yahoo.com/news/mosley-alum-martinez-having-stellar-010920287.html","PAGE_TITLE","False"
"XXLM","Stellar","True","20250401114500-1561","20250401114500","news18.com","https://www.news18.com/photogallery/photogallery/mi-vs-kkr-ipl-2025-in-photos-ashwanis-fiery-debut-rickeltons-stellar-fifty-sparks-first-win-for-mumbai-indians-9282043.html","PAGE_TITLE","False"
"XXLM","Stellar","True","20250401124500-878","20250401124500","marketscreener.com","https://www.marketscreener.com/news/latest/Conservative-cable-news-channel-Newsmax-extends-gains-after-stellar-debut-49496117/","PAGE_TITLE","False"
"XXLM","Stellar","True","20250401130000-220","20250401130000","theglobeandmail.com","https://www.theglobeandmail.com/investing/article-us-conservative-cable-news-channel-newsmax-extends-gains-after-stellar/","PAGE_TITLE","False"
"XXLM","Stellar","True","20250401131500-424","20250401131500","prnewswire.com","https://www.prnewswire.com/news-releases/smokeslam-bbq-festival-announces-star-studded-live-fire-experience-and-stellar-music-lineup-302416953.html","PAGE_TITLE","False"
"XXLM","Stellar","True","20250401154500-1731","20250401154500","sohu.com","https://www.sohu.com/a/878455593_122328931","PAGE_TITLE","False"
"XXLM","Stellar","True","20250401170000-559","20250401170000","carbuzz.com","https://carbuzz.com/2025-porsche-911-carrera-s-first-drive-review/","PAGE_TITLE","False"
"XXLM","Stellar","True","20250401173000-1179","20250401173000","insidefutbol.com","http://insidefutbol.com/2025/04/01/portsmouth-star-dubbed-stellar-by-former-championship-hitman/677304/","PAGE_TITLE","False"
"XXLM","Stellar","True","20250401181500-564","20250401181500","atlantadailyworld.com","https://atlantadailyworld.com/2025/04/01/bravo-ballethnic-all-the-way-live-is-an-electrifying-show-with-stellar-performances/","PAGE_TITLE","False"
"XXLM","Stellar","True","20250401183000-2129","20250401183000","eladelantado.com","https://eladelantado.com/news/galaxy-proxima-centauri-activity/","PAGE_TITLE","False"
"XXLM","Stellar","True","20250401200000-1222","20250401200000","yahoo.com","https://www.yahoo.com/news/astrotourism-discover-utah-stellar-destinations-190134599.html","PAGE_TITLE","False"
"XXMR","Monero","False","20250410150000-1494","20250410150000","ibtimes.co.uk","https://www.ibtimes.co.uk/monero-vs-dash-which-better-privacy-coin-1732623","PAGE_TITLE","True"
"XXMR","Monero","False","20250411150000-1499","20250411150000","themarketsdaily.com","https://www.themarketsdaily.com/2025/04/11/monero-reaches-market-capitalization-of-3-73-billion-xmr.html","PAGE_TITLE","True"
"XXMR","Monero","False","20250412131500-243","20250412131500","insidebitcoins.com","https://insidebitcoins.com/sponsored/top-crypto-gainers-today-apr-12-xdc-network-alchemy-pay-monero-akash-network","PAGE_TITLE","True"
"XXMR","Monero","False","20250415051500-414","20250415051500","invezz.com","https://invezz.com/news/2025/04/15/crypto-price-predictions-monero-vechain-onyxcoin-kaspa/","PAGE_TITLE","True"
"XXMR","Monero","False","20250415131500-209","20250415131500","biztoc.com","https://biztoc.com/x/32f38cbb720212a5","PAGE_TITLE","True"
"XXMR","Monero","False","20250415131500-1055","20250415131500","coindesk.com","https://www.coindesk.com/markets/2025/04/15/bitcoin-eyes-gains-versus-gold-after-trendline-breakout-monero-sees-golden-cross","PAGE_TITLE","True"
"XXMR","Monero","False","20250415161500-1471","20250415161500","tickerreport.com","https://www.tickerreport.com/banking-finance/12915960/monero-price-reaches-215-20-xmr.html","PAGE_TITLE","True"
"XXMR","Monero","False","20250422180000-590","20250422180000","insidebitcoins.com","https://insidebitcoins.com/sponsored/5-best-altcoins-to-buy-now-april-22-fellaz-ronin-monero","PAGE_TITLE","True"
"XXMR","Monero","False","20250428064500-142","20250428064500","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/cryptocurrencies-price-prediction-monero-bitcoin-ethereum-asian-wrap-28-april-202504280539","PAGE_TITLE","True"
"XXMR","Monero","False","20250428074500-76","20250428074500","biztoc.com","https://biztoc.com/x/0f026939c62374d0","PAGE_TITLE","True"
"XXMR","Monero","False","20250428101500-445","20250428101500","coindesk.com","https://www.coindesk.com/markets/2025/04/28/monero-price-surge-likely-attributable-to-large-hack-zachxbt","PAGE_TITLE","True"
"XXMR","Monero","False","20250428101500-879","20250428101500","coindesk.com","https://www.coindesk.com/markets/2025/04/28/moneros-xmr-rockets-40-as-xrp-leads-crypto-majors-gains","PAGE_TITLE","True"
"XXRP","Ripple","False","20250401030000-858","20250401030000","krcu.org","https://www.krcu.org/economy/2025-03-31/rural-mo-charity-braces-for-ripple-effects-of-federal-cuts","PAGE_TITLE","True"
"XXRP","Ripple","False","20250401033000-500","20250401033000","kztv10.com","https://www.kztv10.com/news/local-news/shortage-of-nueces-county-prosecutors-leaves-ripple-effect-in-community","PAGE_TITLE","True"
"XXRP","Ripple","False","20250401063000-1148","20250401063000","invezz.com","https://invezz.com/news/2025/04/01/xrp-price-prediction-for-april-2025-buy-sell-or-hold-ripple/","PAGE_TITLE","True"
"XXRP","Ripple","False","20250401081500-271","20250401081500","starmometer.com","https://starmometer.com/2025/04/01/the-ripple-podcast-to-feature-benben-moira-sb19-and-more/","PAGE_TITLE","True"
"XXRP","Ripple","False","20250401151500-788","20250401151500","cyprus-mail.com","https://cyprus-mail.com/2025/04/01/ripple-xrp-price-loses-another-key-level-to-bears-as-mutuum-finance-mutm-catches-fire-gunning-for-a-28x-rally","PAGE_TITLE","True"
"XXRP","Ripple","False","20250401210000-1640","20250401210000","techstory.in","https://techstory.in/xrp-wipes-11-billion-just-48-hours-after-ripple-case-dismissed/","PAGE_TITLE","True"
"XXRP","Ripple","False","20250401233000-999","20250401233000","forbes.com","https://www.forbes.com/sites/josipamajic/2025/04/01/university-endowments-under-pressure-the-ripple-effect-on-venture-capital/","PAGE_TITLE","True"
"XXRP","Ripple","False","20250402051500-1284","20250402051500","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/top-3-price-prediction-bitcoin-ethereum-ripple-btc-eth-and-xrp-brace-for-volatility-amid-trumps-liberation-day-202504020338","PAGE_TITLE","True"
"XXRP","Ripple","False","20250402104500-526","20250402104500","fool.com","https://www.fool.com/investing/2025/04/02/better-buy-in-2025-xrp-ripple-or-dogecoin/?source=iedfolrf0000001","PAGE_TITLE","True"
"XXRP","Ripple","False","20250402113000-1347","20250402113000","smh.com.au","https://www.smh.com.au/sport/nrl/haas-future-at-broncos-is-clouded-and-his-decision-will-have-a-knock-on-effect-20250402-p5lohm.html","PAGE_TITLE","True"
"XXRP","Ripple","False","20250402124500-1193","20250402124500","yahoo.com","https://finance.yahoo.com/news/think-xrp-ripple-expensive-chart-121900231.html","PAGE_TITLE","True"
"XXRP","Ripple","False","20250402130000-286","20250402130000","thebanker.com","https://www.thebanker.com/content/c12cffda-9cf6-4801-8e1d-1de3bab1318f","PAGE_TITLE","True"
